strategy,hardware,offload_split,offload_frac,disk_frac,mean_latency_ms,total_time_s,prefill_time_s,accuracy
window_256,Snapdragon_X_Elite,1.0/0.0/0.0,0.0,0.0,96.9301066679113,46.16476215984917,0.12296149259130434,51.5
window_256,Snapdragon_X_Elite,0.7/0.3/0.0,0.3,0.0,96.90503241476999,46.15285188960704,0.12296149259130434,51.5
window_256,Snapdragon_X_Elite,0.5/0.5/0.0,0.5,0.0,96.88826333627613,46.14488657732246,0.12296149259130434,51.5
window_512,A100_80GB,1.0/0.0/0.0,0.0,0.0,6.438662205871783,3.064794935286045,0.006430387496948242,72.5
window_512,A100_80GB,0.7/0.3/0.0,0.3,0.0,6.51549767036187,3.1012917809188365,0.006430387496948242,72.5
window_512,A100_80GB,0.5/0.5/0.0,0.5,0.0,6.554208931170011,3.119679629802704,0.006430387496948242,72.5
window_512,A100_80GB,0.3/0.3/0.4,0.3,0.4,7.7362552567532195,3.6811516344547273,0.006430387496948242,72.5
window_512,A100_80GB,0.5/0.0/0.5,0.0,0.5,7.961642591576827,3.788210618495941,0.006430387496948242,72.5
window_512,H100_SXM,1.0/0.0/0.0,0.0,0.0,3.843977436341363,1.8297283195737581,0.0038390373116108907,72.5
window_512,H100_SXM,0.7/0.3/0.0,0.3,0.0,3.886078653800047,1.8497263978666332,0.0038390373116108907,72.5
window_512,H100_SXM,0.5/0.5/0.0,0.5,0.0,3.901389193928157,1.8569989044274855,0.0038390373116108907,72.5
window_512,H100_SXM,0.3/0.3/0.4,0.3,0.4,5.108040222293827,2.4301581429011785,0.0038390373116108907,72.5
window_512,H100_SXM,0.5/0.0/0.5,0.0,0.5,5.368459873843736,2.5538574773873854,0.0038390373116108907,72.5
window_512,H200,1.0/0.0/0.0,0.0,0.0,2.682775919113243,1.276997889702519,0.0026793281237284345,72.5
window_512,H200,0.7/0.3/0.0,0.3,0.0,2.7252822930091303,1.2971884173030654,0.0026793281237284345,72.5
window_512,H200,0.5/0.5/0.0,0.5,0.0,2.7408598912389652,1.3045877764622371,0.0026793281237284345,72.5
window_512,H200,0.3/0.3/0.4,0.3,0.4,3.947782680653689,1.877876101434231,0.0026793281237284345,72.5
window_512,H200,0.5/0.0/0.5,0.0,0.5,4.207930571154544,2.001446349422137,0.0026793281237284345,72.5
window_512,B200,1.0/0.0/0.0,0.0,0.0,1.6096655514679457,0.7661987338215113,0.0016075968742370605,72.5
window_512,B200,0.7/0.3/0.0,0.3,0.0,1.652546345795456,0.7865671111270786,0.0016075968742370605,72.5
window_512,B200,0.5/0.5/0.0,0.5,0.0,1.6683707425468846,0.7940836995840073,0.0016075968742370605,72.5
window_512,B200,0.3/0.3/0.4,0.3,0.4,2.875544676655217,1.367491318285465,0.0016075968742370605,72.5
window_512,B200,0.5/0.0/0.5,0.0,0.5,3.1354414224624634,1.4909422725439072,0.0016075968742370605,72.5
window_512,B300,1.0/0.0/0.0,0.0,0.0,1.6096655514679457,0.7661987338215113,0.0016075968742370605,72.5
window_512,B300,0.7/0.3/0.0,0.3,0.0,1.652546345795456,0.7865671111270786,0.0016075968742370605,72.5
window_512,B300,0.5/0.5/0.0,0.5,0.0,1.6683707425468846,0.7940836995840073,0.0016075968742370605,72.5
window_512,B300,0.3/0.3/0.4,0.3,0.4,2.875544676655217,1.367491318285465,0.0016075968742370605,72.5
window_512,B300,0.5/0.0/0.5,0.0,0.5,3.1354414224624634,1.4909422725439072,0.0016075968742370605,72.5
window_512,L40S,1.0/0.0/0.0,0.0,0.0,15.262014117622003,7.264699105863217,0.015242399992766205,72.5
window_512,L40S,0.7/0.3/0.0,0.3,0.0,15.335771014118754,7.299733631699174,0.015242399992766205,72.5
window_512,L40S,0.5/0.5/0.0,0.5,0.0,15.372453042638233,7.317157595245926,0.015242399992766205,72.5
window_512,L40S,0.3/0.3/0.4,0.3,0.4,16.552434400740655,7.8776487403445765,0.015242399992766205,72.5
window_512,L40S,0.5/0.0/0.5,0.0,0.5,16.779886703045047,7.985688583939163,0.015242399992766205,72.5
window_512,RTX_5090,1.0/0.0/0.0,0.0,0.0,7.194035984214283,3.4243518830011674,0.007184790499383511,72.5
window_512,RTX_5090,0.7/0.3/0.0,0.3,0.0,7.270607890188256,3.460723538338805,0.007184790499383511,72.5
window_512,RTX_5090,0.5/0.5/0.0,0.5,0.0,7.309145426897398,3.4790288682756474,0.007184790499383511,72.5
window_512,RTX_5090,0.3/0.3/0.4,0.3,0.4,8.491014969064992,4.040416900805255,0.007184790499383511,72.5
window_512,RTX_5090,0.5/0.0/0.5,0.0,0.5,8.716579087304215,4.147559856968885,0.007184790499383511,72.5
window_512,MI300X,1.0/0.0/0.0,0.0,0.0,2.429683851272371,1.1565263906739793,0.0024265613196031103,72.5
window_512,MI300X,0.7/0.3/0.0,0.3,0.0,2.4722785318738296,1.1767588639596722,0.0024265613196031103,72.5
window_512,MI300X,0.5/0.5/0.0,0.5,0.0,2.487914337302154,1.1841858715381262,0.0024265613196031103,72.5
window_512,MI300X,0.3/0.3/0.4,0.3,0.4,3.6948963589559365,1.7575023318236729,0.0024265613196031103,72.5
window_512,MI300X,0.5/0.0/0.5,0.0,0.5,3.9549850172177328,1.881044444498026,0.0024265613196031103,72.5
window_512,MI325X,1.0/0.0/0.0,0.0,0.0,2.1462207352905938,1.0215983117620149,0.0021434624989827475,72.5
window_512,MI325X,0.7/0.3/0.0,0.3,0.0,2.188914319402293,1.0418777642150718,0.0021434624989827475,72.5
window_512,MI325X,0.5/0.5/0.0,0.5,0.0,2.2046153168929252,1.049335738023122,0.0021434624989827475,72.5
window_512,MI325X,0.3/0.3/0.4,0.3,0.4,3.411663678654453,1.622683709859848,0.0021434624989827475,72.5
window_512,MI325X,0.5/0.0/0.5,0.0,0.5,3.671685996808504,1.746194310983022,0.0021434624989827475,72.5
window_512,MI350X,1.0/0.0/0.0,0.0,0.0,1.6096655514679457,0.7661987338215113,0.0016075968742370605,72.5
window_512,MI350X,0.7/0.3/0.0,0.3,0.0,1.652546345795456,0.7865671111270786,0.0016075968742370605,72.5
window_512,MI350X,0.5/0.5/0.0,0.5,0.0,1.6683707425468846,0.7940836995840073,0.0016075968742370605,72.5
window_512,MI350X,0.3/0.3/0.4,0.3,0.4,2.875544676655217,1.367491318285465,0.0016075968742370605,72.5
window_512,MI350X,0.5/0.0/0.5,0.0,0.5,3.1354414224624634,1.4909422725439072,0.0016075968742370605,72.5
window_512,TPU_v5e,1.0/0.0/0.0,0.0,0.0,16.080951460518797,7.654512228616855,0.01606028487042683,72.5
window_512,TPU_v5e,0.7/0.3/0.0,0.3,0.0,16.075388211799982,7.65186968547542,0.01606028487042683,72.5
window_512,TPU_v5e,0.5/0.5/0.0,0.5,0.0,16.07164226722962,7.650090361804497,0.01606028487042683,72.5
window_512,TPU_v6e,1.0/0.0/0.0,0.0,0.0,8.040475730259399,3.8272561143084274,0.008030142435213414,72.5
window_512,TPU_v6e,0.7/0.3/0.0,0.3,0.0,8.037694105899991,3.82593484273771,0.008030142435213414,72.5
window_512,TPU_v6e,0.5/0.5/0.0,0.5,0.0,8.03582113361481,3.8250451809022485,0.008030142435213414,72.5
window_512,TPU_v7,1.0/0.0/0.0,0.0,0.0,1.747262471064256,0.8316946907153446,0.0017450169598231323,72.5
window_512,TPU_v7,0.7/0.3/0.0,0.3,0.0,1.746658000879302,0.8314075673774916,0.0017450169598231323,72.5
window_512,TPU_v7,0.5/0.5/0.0,0.5,0.0,1.746250988372452,0.8312142364367378,0.0017450169598231323,72.5
window_512,Gaudi_3,1.0/0.0/0.0,0.0,0.0,3.4803579491198824,1.6566459109654297,0.003475885133485536,72.5
window_512,Gaudi_3,0.7/0.3/0.0,0.3,0.0,3.5225860375598343,1.676704252974407,0.003475885133485536,72.5
window_512,Gaudi_3,0.5/0.5/0.0,0.5,0.0,3.537980204456052,1.6840164822501105,0.003475885133485536,72.5
window_512,Gaudi_3,0.3/0.3/0.4,0.3,0.4,4.744716332274176,2.2572161429637188,0.003475885133485536,72.5
window_512,Gaudi_3,0.5/0.0/0.5,0.0,0.5,5.005050884371631,2.3808750552100104,0.003475885133485536,72.5
window_512,M4_Max,1.0/0.0/0.0,0.0,0.0,24.150879482830426,11.533148500640104,0.06148074629565217,72.5
window_512,M4_Max,0.7/0.3/0.0,0.3,0.0,24.14252442065199,11.529179846105349,0.06148074629565217,72.5
window_512,M4_Max,0.5/0.5/0.0,0.5,0.0,24.136898643092103,11.526507601764402,0.06148074629565217,72.5
window_512,Snapdragon_X_Elite,1.0/0.0/0.0,0.0,0.0,96.95867792371627,46.17833350635652,0.12296149259130434,72.5
window_512,Snapdragon_X_Elite,0.7/0.3/0.0,0.3,0.0,96.9251348064411,46.16240052565082,0.12296149259130434,72.5
window_512,Snapdragon_X_Elite,0.5/0.5/0.0,0.5,0.0,96.90254896417859,46.151672250576134,0.12296149259130434,72.5
window_1024,A100_80GB,1.0/0.0/0.0,0.0,0.0,6.438679993152618,3.064803384244442,0.006430387496948242,77.0
window_1024,A100_80GB,0.7/0.3/0.0,0.3,0.0,6.515699259544673,3.101387535780668,0.006430387496948242,77.0
window_1024,A100_80GB,0.5/0.5/0.0,0.5,0.0,6.554502421303799,3.119819037616253,0.006430387496948242,77.0
window_1024,A100_80GB,0.3/0.3/0.4,0.3,0.4,7.738879473585832,3.6823981374502184,0.006430387496948242,77.0
window_1024,A100_80GB,0.5/0.0/0.5,0.0,0.5,7.965294320332377,3.7899451896548273,0.006430387496948242,77.0
window_1024,H100_SXM,1.0/0.0/0.0,0.0,0.0,3.8439880556135035,1.8297333637280249,0.0038390373116108907,77.0
window_1024,H100_SXM,0.7/0.3/0.0,0.3,0.0,3.8861805988125977,1.8497748217475947,0.0038390373116108907,77.0
window_1024,H100_SXM,0.5/0.5/0.0,0.5,0.0,3.9015368018109124,1.8570690181717944,0.0038390373116108907,77.0
window_1024,H100_SXM,0.3/0.3/0.4,0.3,0.4,5.110567184292418,2.431358449850509,0.0038390373116108907,77.0
window_1024,H100_SXM,0.5/0.0/0.5,0.0,0.5,5.372108018594938,2.555590346144206,0.0038390373116108907,77.0
window_1024,H200,1.0/0.0/0.0,0.0,0.0,2.682783330480258,1.277001410101851,0.0026793281237284345,77.0
window_1024,H200,0.7/0.3/0.0,0.3,0.0,2.7253820994182636,1.2972358253474037,0.0026793281237284345,77.0
window_1024,H200,0.5/0.5/0.0,0.5,0.0,2.741005895169158,1.3046571283290784,0.0026793281237284345,77.0
window_1024,H200,0.3/0.3/0.4,0.3,0.4,3.9503085733505725,1.8790759004652502,0.0026793281237284345,77.0
window_1024,H200,0.5/0.0/0.5,0.0,0.5,4.211577111953184,2.0031784563014905,0.0026793281237284345,77.0
window_1024,B200,1.0/0.0/0.0,0.0,0.0,1.6096699982881546,0.7662008460611105,0.0016075968742370605,77.0
window_1024,B200,0.7/0.3/0.0,0.3,0.0,1.6526441758400514,0.7866135803982616,0.0016075968742370605,77.0
window_1024,B200,0.5/0.5/0.0,0.5,0.0,1.6685152642036738,0.7941523473709822,0.0016075968742370605,77.0
window_1024,B200,0.3/0.3/0.4,0.3,0.4,2.878069581169831,1.3686906479299068,0.0016075968742370605,77.0
window_1024,B200,0.5/0.0/0.5,0.0,0.5,3.1390864809876993,1.4926736753433942,0.0016075968742370605,77.0
window_1024,B300,1.0/0.0/0.0,0.0,0.0,1.6096699982881546,0.7662008460611105,0.0016075968742370605,77.0
window_1024,B300,0.7/0.3/0.0,0.3,0.0,1.6526441758400514,0.7866135803982616,0.0016075968742370605,77.0
window_1024,B300,0.5/0.5/0.0,0.5,0.0,1.6685152642036738,0.7941523473709822,0.0016075968742370605,77.0
window_1024,B300,0.3/0.3/0.4,0.3,0.4,2.878069581169831,1.3686906479299068,0.0016075968742370605,77.0
window_1024,B300,0.5/0.0/0.5,0.0,0.5,3.1390864809876993,1.4926736753433942,0.0016075968742370605,77.0
window_1024,L40S,1.0/0.0/0.0,0.0,0.0,15.262056280065465,7.264719133023862,0.015242399992766205,77.0
window_1024,L40S,0.7/0.3/0.0,0.3,0.0,15.335988853409974,7.299837105362504,0.015242399992766205,77.0
window_1024,L40S,0.5/0.5/0.0,0.5,0.0,15.372758720353334,7.317302792160599,0.015242399992766205,77.0
window_1024,L40S,0.3/0.3/0.4,0.3,0.4,16.555066742627478,7.878899102740817,0.015242399992766205,77.0
window_1024,L40S,0.5/0.0/0.5,0.0,0.5,16.783550619381913,7.9874289441991735,0.015242399992766205,77.0
window_1024,RTX_5090,1.0/0.0/0.0,0.0,0.0,7.194055858271081,3.424361323178147,0.007184790499383511,77.0
window_1024,RTX_5090,0.7/0.3/0.0,0.3,0.0,7.270810870555035,3.460819954013025,0.007184790499383511,77.0
window_1024,RTX_5090,0.5/0.5/0.0,0.5,0.0,7.309439960419167,3.479168771698488,0.007184790499383511,77.0
window_1024,RTX_5090,0.3/0.3/0.4,0.3,0.4,8.493639881489592,4.04166373420694,0.007184790499383511,77.0
window_1024,RTX_5090,0.5/0.0/0.5,0.0,0.5,8.720231859447745,4.149294923737063,0.007184790499383511,77.0
window_1024,MI300X,1.0/0.0/0.0,0.0,0.0,2.429690563453818,1.1565295789601668,0.0024265613196031103,77.0
window_1024,MI300X,0.7/0.3/0.0,0.3,0.0,2.472377872159251,1.1768060505952473,0.0024265613196031103,77.0
window_1024,MI300X,0.5/0.5/0.0,0.5,0.0,2.4880599916395627,1.1842550573483952,0.0024265613196031103,77.0
window_1024,MI300X,0.3/0.3/0.4,0.3,0.4,3.697422018590963,1.7587020201503105,0.0024265613196031103,77.0
window_1024,MI300X,0.5/0.0/0.5,0.0,0.5,3.958631208423588,1.8827763853208075,0.0024265613196031103,77.0
window_1024,MI325X,1.0/0.0/0.0,0.0,0.0,2.146226664384206,1.0216011280814805,0.0021434624989827475,77.0
window_1024,MI325X,0.7/0.3/0.0,0.3,0.0,2.189013137629157,1.0419247028728325,0.0021434624989827475,77.0
window_1024,MI325X,0.5/0.5/0.0,0.5,0.0,2.2047605796864156,1.0494047378500302,0.0021434624989827475,77.0
window_1024,MI325X,0.3/0.3/0.4,0.3,0.4,3.4141890772602013,1.6238832741975784,0.0021434624989827475,77.0
window_1024,MI325X,0.5/0.0/0.5,0.0,0.5,3.675331796470441,1.7479260658224423,0.0021434624989827475,77.0
window_1024,MI350X,1.0/0.0/0.0,0.0,0.0,1.6096699982881546,0.7662008460611105,0.0016075968742370605,77.0
window_1024,MI350X,0.7/0.3/0.0,0.3,0.0,1.6526441758400514,0.7866135803982616,0.0016075968742370605,77.0
window_1024,MI350X,0.5/0.5/0.0,0.5,0.0,1.6685152642036738,0.7941523473709822,0.0016075968742370605,77.0
window_1024,MI350X,0.3/0.3/0.4,0.3,0.4,2.878069581169831,1.3686906479299068,0.0016075968742370605,77.0
window_1024,MI350X,0.5/0.0/0.5,0.0,0.5,3.1390864809876993,1.4926736753433942,0.0016075968742370605,77.0
window_1024,TPU_v5e,1.0/0.0/0.0,0.0,0.0,16.08099588533727,7.654533330405631,0.01606028487042683,77.0
window_1024,TPU_v5e,0.7/0.3/0.0,0.3,0.0,16.075417828345635,7.651883753334604,0.01606028487042683,77.0
window_1024,TPU_v5e,0.5/0.5/0.0,0.5,0.0,16.07166447963886,7.6501009126988855,0.01606028487042683,77.0
window_1024,TPU_v6e,1.0/0.0/0.0,0.0,0.0,8.040497942668635,3.8272666652028153,0.008030142435213414,77.0
window_1024,TPU_v6e,0.7/0.3/0.0,0.3,0.0,8.037708914172818,3.825941876667302,0.008030142435213414,77.0
window_1024,TPU_v6e,0.5/0.5/0.0,0.5,0.0,8.03583223981943,3.8250504563494427,0.008030142435213414,77.0
window_1024,TPU_v7,1.0/0.0/0.0,0.0,0.0,1.747267298006138,0.8316969835127386,0.0017450169598231323,77.0
window_1024,TPU_v7,0.7/0.3/0.0,0.3,0.0,1.7466612188405566,0.8314090959090875,0.0017450169598231323,77.0
window_1024,TPU_v7,0.5/0.5/0.0,0.5,0.0,1.7462534018433928,0.8312153828354347,0.0017450169598231323,77.0
window_1024,Gaudi_3,1.0/0.0/0.0,0.0,0.0,3.48036756386628,1.6566504779699684,0.003475885133485536,77.0
window_1024,Gaudi_3,0.7/0.3/0.0,0.3,0.0,3.5226873128885563,1.6767523587555497,0.003475885133485536,77.0
window_1024,Gaudi_3,0.5/0.5/0.0,0.5,0.0,3.5381273100759363,1.6840863574195553,0.003475885133485536,77.0
window_1024,Gaudi_3,0.3/0.3/0.4,0.3,0.4,4.747242959430852,2.25841629086314,0.003475885133485536,77.0
window_1024,Gaudi_3,0.5/0.0/0.5,0.0,0.5,5.008698526859962,2.3826076853919673,0.003475885133485536,77.0
window_1024,M4_Max,1.0/0.0/0.0,0.0,0.0,24.150946201422276,11.533180191971233,0.06148074629565217,77.0
window_1024,M4_Max,0.7/0.3/0.0,0.3,0.0,24.142568899713226,11.529200973659435,0.06148074629565217,77.0
window_1024,M4_Max,0.5/0.5/0.0,0.5,0.0,24.136932002388033,11.526523447429968,0.06148074629565217,77.0
window_1024,Snapdragon_X_Elite,1.0/0.0/0.0,0.0,0.0,96.95894577923943,46.17846073773003,0.12296149259130434,77.0
window_1024,Snapdragon_X_Elite,0.7/0.3/0.0,0.3,0.0,96.92531337678986,46.162485346566484,0.12296149259130434,77.0
window_1024,Snapdragon_X_Elite,0.5/0.5/0.0,0.5,0.0,96.90268289194019,46.15173586626289,0.12296149259130434,77.0
h2o_128,A100_80GB,1.0/0.0/0.0,0.0,0.0,6.434376788766761,3.0627593621611595,0.006430387496948242,46.5
h2o_128,A100_80GB,0.7/0.3/0.0,0.3,0.0,6.4727901016411025,3.081005685776472,0.006430387496948242,46.5
h2o_128,A100_80GB,0.5/0.5/0.0,0.5,0.0,6.483499548937145,3.086092673242092,0.006430387496948242,46.5
h2o_128,A100_80GB,0.3/0.3/0.4,0.3,0.4,6.990357580937837,3.326850238442421,0.006430387496948242,46.5
h2o_128,A100_80GB,0.5/0.0/0.5,0.0,0.5,7.081846459915764,3.370307455956936,0.006430387496948242,46.5
h2o_128,H100_SXM,1.0/0.0/0.0,0.0,0.0,3.8414189783682153,1.8285130520365132,0.0038390373116108907,46.5
h2o_128,H100_SXM,0.7/0.3/0.0,0.3,0.0,3.865153087000161,1.8397867536366874,0.0038390373116108907,46.5
h2o_128,H100_SXM,0.5/0.5/0.0,0.5,0.0,3.8658266281014058,1.8401066856597785,0.0038390373116108907,46.5
h2o_128,H100_SXM,0.3/0.3/0.4,0.3,0.4,4.383231021434606,2.085873772493049,0.0038390373116108907,46.5
h2o_128,H100_SXM,0.5/0.0/0.5,0.0,0.5,4.48952722174861,2.1363644676422004,0.0038390373116108907,46.5
h2o_128,H200,1.0/0.0/0.0,0.0,0.0,2.680990328652817,1.2761497342338166,0.0026793281237284345,46.5
h2o_128,H200,0.7/0.3/0.0,0.3,0.0,2.704898347326538,1.287506043103834,0.0026793281237284345,46.5
h2o_128,H200,0.5/0.5/0.0,0.5,0.0,2.7056837591685747,1.2878791137288015,0.0026793281237284345,46.5
h2o_128,H200,0.3/0.3/0.4,0.3,0.4,3.223204726189898,1.53370157306393,0.0026793281237284345,46.5
h2o_128,H200,0.5/0.0/0.5,0.0,0.5,3.3293843528157785,1.5841368957112234,0.0026793281237284345,46.5
h2o_128,B200,1.0/0.0/0.0,0.0,0.0,1.6085941971916902,0.7656898405402899,0.0016075968742370605,46.5
h2o_128,B200,0.7/0.3/0.0,0.3,0.0,1.6326629327316036,0.7771224899217487,0.0016075968742370605,46.5
