gpu_name,hardware_key,model_name,context_length,batch_size,strategy,mean_ms_per_step,std_ms_per_step,mean_ms_per_token,throughput_tok_per_sec,prefill_ms,total_decode_ms,num_decode_steps,num_warmup_runs,total_generate_ms,peak_memory_mb,param_bytes,kv_bytes_per_token,num_layers,num_kv_heads,head_dim,max_context,attention_impl_actual
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,4096,1,expected_attn_512,11.45,0.296,11.45,87.3,31.38,5862.16,512,1,5893.54,3535.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,8192,1,full_cache,9.839,0.25,9.839,101.6,65.22,5037.48,512,1,5102.7,4681.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,8192,1,window_512,11.552,0.135,11.552,86.6,66.04,5914.75,512,1,5980.79,4681.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,8192,1,snapkv_512,11.409,0.053,11.409,87.7,65.66,5841.24,512,1,5906.91,4681.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,8192,1,expected_attn_512,11.421,0.16,11.421,87.6,65.51,5847.72,512,1,5913.23,4681.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,16384,1,full_cache,9.526,0.014,9.526,105.0,151.99,4877.54,512,1,5029.54,6973.3,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,16384,1,window_512,10.748,0.067,10.748,93.0,151.76,5502.73,512,1,5654.49,6973.3,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,16384,1,snapkv_512,10.822,0.047,10.822,92.4,151.53,5540.81,512,1,5692.33,6973.3,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,16384,1,expected_attn_512,10.958,0.028,10.958,91.3,151.8,5610.33,512,1,5762.12,6973.3,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,65536,1,full_cache,12.273,0.019,12.273,81.5,1272.97,6283.91,512,1,7556.88,20725.6,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,65536,1,window_512,11.158,0.045,11.158,89.6,1276.53,5712.93,512,1,6989.47,20725.6,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,65536,1,snapkv_512,11.218,0.022,11.218,89.1,1268.65,5743.85,512,1,7012.5,20725.6,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,65536,1,expected_attn_512,12.019,0.313,12.019,83.2,1270.12,6153.5,512,1,7423.62,20725.6,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,8192,1,full_cache,10.013,0.029,10.013,99.9,65.24,5126.84,512,1,5192.07,4681.2,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,8192,4,full_cache,8.685,0.098,2.171,460.6,242.83,4446.77,512,1,4689.6,11557.4,2471628800,32768,16,8,64,131072,flash_attention_2
NVIDIA H100 80GB HBM3,H100_SXM,meta-llama/Llama-3.2-1B,8192,16,full_cache,12.981,0.047,0.811,1232.6,997.31,6646.15,512,1,7643.45,39062.1,2471628800,32768,16,8,64,131072,flash_attention_2
